Date,market_kospi,bond_k3y,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
2020-04-22,1896.150024,57670,1.0037330123732133,1.0176638926473343,0.9766686181514795,0.9252819678915473,0.9994107860806877,0.9993501711216046,1.0036881958877268,1.0086392537666928
2020-04-23,1914.72998,57650,1.0074185798213615,1.0217358915903063,0.9885347307626492,0.9349779987844634,0.9993412841492165,0.9989689739124408,1.0031786174174313,1.0081469288897924
2020-04-24,1889.01001,57685,0.9965624366021621,1.0051791303005695,0.9774342821435933,0.9231492596087383,1.0001040239948682,0.9996620714155742,1.0036450313611887,1.0086230260147864
2020-04-27,1922.77002,57665,1.0117669532585727,1.0197753062710762,0.9965893682431644,0.9403270563935523,0.9998612869106861,0.9994627010537992,1.0031646991796137,1.0081396517738381
2020-04-28,1934.089966,57650,1.0118973322520732,1.0199191243116847,1.0040593854814452,0.9466197730400941,0.9997572142064373,0.9993412841492165,1.0027801855969571,1.0077305959419833
2020-04-29,1947.560059,57730,1.013492724884656,1.022145392902069,1.0128956132139781,0.9539716082912457,1.000936264650808,1.000693361067776,1.0040087305107002,1.0089658667878427
2020-05-04,1895.369995,57750,0.9883249129801179,0.992758721740242,0.9880670529032946,0.9293511490521235,1.0009359400998337,1.0010053386951396,1.004187738186666,1.0091493293452762
2020-05-06,1928.76001,57775,1.0015838314097978,1.0094953593804334,1.0080938981246892,0.9465567786716743,1.0010569359254253,1.00136056779874,1.0044463375304788,1.0094222939205346
2020-05-07,1928.609985,57825,1.000898853999736,1.0078211973485993,1.0105096197058077,0.947291367210473,1.0013680601253767,1.0020014035817326,1.0051495991134867,1.0101289482954894
2020-05-08,1945.819946,57870,1.0086023950607095,1.0132964221007843,1.0218045132617184,0.9564424300240878,1.0013843225471535,1.0024771770575294,1.0057467934977813,1.0107377421995816
2020-05-11,1935.400024,57865,1.0044675460743768,1.0058143408849478,1.0188984746147838,0.9521221863597022,1.0008302056488576,1.0020520724199735,1.005461853902648,1.0104739279594577
2020-05-12,1922.170044,57925,0.9948337616343328,0.9985527139885477,1.014748920981459,0.9463907323091434,1.0012618405586668,1.0026136324298127,1.0062975027144407,1.0113369842923405
2020-05-13,1940.420044,57995,1.0030685368158179,1.0053484538084145,1.0270269511505803,0.9561561633618366,1.0017099626917232,1.0032869128968083,1.0072875431499266,1.0123735514973073
2020-05-14,1924.959961,57960,0.9954523466879868,0.9972253028050506,1.0217160117028419,0.949462965318725,1.0006387790687636,1.0021699850435293,1.0064553098939453,1.011580113968567
2020-05-15,1927.280029,57970,0.9985668780066568,0.9987795719459058,1.0258049040603465,0.9515201877441364,1.000465975182507,1.0017885996215428,1.0063988588243635,1.011572944742588
2020-05-18,1937.109985,57940,1.0034821871852315,1.0044177262610712,1.0335286314022827,0.9572245282677208,0.9996894302770972,1.0009069315482617,1.0056801662826371,1.0108789287544662
2020-05-19,1980.609985,57955,1.019841645838848,1.022454013378051,1.0589008557929773,0.9793036618766846,0.9998447312124767,1.0008116322442495,1.0057281355432184,1.0109760077452048
2020-05-20,1989.640015,57985,1.0193245727778921,1.023897676699069,1.065683427261867,0.9842022731978219,1.00039681170422,1.0009667006162717,1.0060596071014951,1.011333204946059
2020-05-21,1998.310059,58010,1.0161294647915986,1.0246840020125954,1.0719015978601234,0.9889135557529405,1.0006554888566894,1.0010785624919107,1.0063260396909839,1.0115994175586873
2020-05-22,1970.130005,58020,0.9974533684486101,1.0089762177792716,1.0578156589356262,0.9755850025364552,1.0006553758062846,1.0009920207030407,1.0063467606370753,1.0115959253711175
2020-05-25,1994.599976,58055,1.003997652322654,1.018420496215908,1.0719999871827224,0.988219122901031,1.0008619946556332,1.0012676457145813,1.0067893901688243,1.0120252999061568
2020-05-26,2029.780029,58030,1.0166732508419214,1.030719804725812,1.091366917310026,1.0060563411061918,1.0001723543605654,1.0006552627948682,1.006198794919589,1.0114197945526309
2020-05-27,2031.199951,57990,1.0131663479059971,1.0267079288387837,1.0923622775955386,1.007123691733186,0.9994657106909567,0.9999741341403482,1.0053396206788947,1.0105597011945104
2020-05-28,2028.540039,58010,1.0087972941790786,1.0200229451877754,1.0905258600778462,1.0060518381456431,0.9998104134709846,1.0002327726673161,1.005551246105244,1.0107526413339636
2020-05-29,2029.599976,58045,1.0033894461284565,1.015332020963653,1.0908309042535882,1.0068368359370492,1.0003274394237067,1.0007068478035996,1.0060169792626528,1.0111950942796357
2020-06-01,2065.080078,58030,1.0138646448408202,1.0265098013720595,1.109393954081236,1.0245181093021156,1.0001551162510125,1.0002930377673969,1.005627737510885,1.010764300146311
2020-06-02,2087.189941,57990,1.0189755048556461,1.0320325898194453,1.1209920980712171,1.0354088169326507,0.9996035371382277,0.999543233390501,1.004841688482904,1.0099143964466941
2020-06-03,2147.0,57975,1.036456021800865,1.053409890430449,1.1524780773704246,1.0646995967211934,0.9993966557490088,0.9993019106962795,1.00448749047058,1.0095022647414973
