,date,open,high,low,close,volume,change,bps,per,pbr,eps,div,dps,inst,ind,foreign,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,close_ma10_ratio,close_ma20_ratio,close_ma60_ratio,close_ma120_ratio,volume_ma5_ratio,volume_ma10_ratio,volume_ma20_ratio,volume_ma60_ratio,volume_ma120_ratio,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
197,20171025,57600,57800,57000,57800,57836,-0.0034482758620689724,35486,21.0,1.63,2752,1.38,800,-257805800,359049000,-101585200,0.0776190473919823,0.993103448275862,1.0,0.986159169550173,0.9965397923875432,0.8446911055936906,1.0045185957594718,1.0085499912755191,1.0303030303030303,1.0024280263614291,1.0357185521443077,0.8756582274264707,0.7999291853269785,0.904317696394675,0.9348750786996515,0.9117412140575081,691964600.0,162855380.0,-3530460.0,53246300.0,-339341508.3333333,-357336795.8333333,597328600.0,-792361160.0,-350806650.0,-533397415.0,-384284938.3333333,-423576142.0833333,-1239923400.0,-792361160.0,-350806650.0,-533397415.0,-384284938.3333333,-423576142.0833333
198,20171026,57500,57900,56600,57100,52711,-0.01211072664359858,35486,20.75,1.61,2752,1.4,800,-1003333900,449779900,602014000,0.07759036213518625,0.9948096885813149,1.0140105078809107,0.9912434325744308,1.0070052539404553,0.9113873711874957,0.993734772015315,0.993561858360884,1.0174625801853172,0.9902020289603746,1.0221526068471694,0.8178461156537524,0.7657687105664198,0.8180961737540605,0.8939464303733639,0.8308409366210115,90730900.0,171094980.0,-16101300.0,76672800.0,-308197350.0,-345604806.6666667,-745528100.0,-751019880.0,-322924570.0,-556900975.0,-353926080.0,-426834155.0,703599200.0,-751019880.0,-322924570.0,-556900975.0,-353926080.0,-426834155.0
199,20171027,56800,58000,56800,57600,73998,0.008756567425569184,35486,20.93,1.62,2752,1.39,800,-650829200,408329800,25728400,0.0774008602373804,0.9947460595446584,1.0069444444444444,0.9861111111111112,0.9861111111111112,1.4038436000075885,1.0006949270326615,1.0017391304347827,1.0254584297667795,0.9987573331792041,1.0300122194736685,1.1817029118585496,1.1215964689976294,1.1143656151690342,1.2825276877480631,1.1622985703733868,-41450100.0,262718780.0,178566670.0,97455430.0,-278808391.6666667,-334669917.5,352504700.0,-647533580.0,-677497980.0,-555708250.0,-341666346.6666667,-430856480.8333333,-576285600.0,-647533580.0,-677497980.0,-555708250.0,-341666346.6666667,-430856480.8333333
200,20171030,57500,58000,56600,57100,55660,-0.00868055555555558,35486,20.75,1.61,2752,1.4,800,-1365855500,743058100,594317400,0.07759036213518625,0.9982638888888888,1.0157618213660244,0.9912434325744308,1.0070052539404553,0.752182491418687,0.9926981919332406,0.993561858360884,1.0146601510439806,0.9902878945542838,1.0201134451904896,0.9015955292783672,0.8494727042412588,0.8363768323917958,0.9760619891135595,0.8722799204667518,334728300.0,325460240.0,257267430.0,120398885.0,-240155106.66666666,-323246577.5,-715026300.0,-826591760.0,-843631470.0,-581402455.0,-376534291.6666667,-439972248.3333333,568589000.0,-826591760.0,-843631470.0,-581402455.0,-376534291.6666667,-439972248.3333333
201,20171031,56700,60300,56000,59900,233419,0.049036777583187474,35486,21.77,1.69,2752,1.34,800,1406170500,-2508599000,1032477300,0.0776297683610684,0.9929947460595446,1.006677796327212,0.9348914858096828,0.9465776293823038,4.193657923104563,1.0345423143350605,1.0374090751645306,1.0595206509242063,1.0381882257784967,1.0686886708296164,2.4641804469368105,2.8932856199047796,3.041739723073054,3.93343144579193,3.5800094068567807,-3251657100.0,-109676440.0,-52596930.0,10566915.0,-250385013.33333334,-334787398.3333333,2772026000.0,-374330780.0,-566662140.0,-522810255.0,-367866020.0,-425084889.1666667,438159900.0,-374330780.0,-566662140.0,-522810255.0,-367866020.0,-425084889.1666667
202,20171101,59700,60900,59100,60500,186391,0.01001669449081799,35486,21.98,1.7,2752,1.32,800,2145521300,-2496530800,681370600,0.07734304129589244,0.996661101836394,1.006611570247934,0.9768595041322314,0.9867768595041322,0.7985253985322531,1.0352498288843257,1.043283324711157,1.0650470909250946,1.0477702410160197,1.0779990200008909,1.547637828619065,1.9989983076332392,2.200386502857453,3.0614956719792823,2.8270087418040846,12068200.0,-680792400.0,-258968510.0,-103674835.0,-276779566.6666667,-336420941.6666667,739350800.0,106334640.0,-343013260.0,-431733750.0,-327584081.6666667,-414252554.1666667,-351106700.0,106334640.0,-343013260.0,-431733750.0,-327584081.6666667,-414252554.1666667
203,20171102,60900,61000,59100,59900,111386,-0.00991735537190086,35486,21.77,1.69,2752,1.34,800,-1374366600,-116416500,1541946500,0.0776297683610684,1.006611570247934,1.018363939899833,0.986644407345576,1.01669449081803,0.5975932314328481,1.0152542372881357,1.028679374892667,1.0494043447792571,1.0371695717418907,1.0659943645261754,0.8427428751282432,1.1329974600985242,1.2524336416274016,1.8681184140129847,1.676541585476676,2380114300.0,-794031680.0,-311468350.0,-109325565.0,-220733890.0,-337614635.8333333,-3519887900.0,32128100.0,-359445890.0,-488509715.0,-374368061.6666667,-420818670.8333333,860575900.0,32128100.0,-359445890.0,-488509715.0,-374368061.6666667,-420818670.8333333
204,20171103,60300,61500,60200,60800,110981,0.015025041736226985,35486,22.09,1.71,2752,1.32,800,-118046600,-1943037500,2115259400,0.07741059475540844,1.006677796327212,1.011513157894737,0.9901315789473685,0.9917763157894737,0.9963639954751944,1.0194500335345407,1.0375426621160408,1.0592334494773519,1.05254046567991,1.080744789583611,0.7951785302298388,1.0978044109617224,1.220686143060311,1.8634302725495475,1.673418028813351,-1826621000.0,-1264305140.0,-500793180.0,-219258000.0,-221432116.66666666,-324531856.6666667,1256320000.0,138684620.0,-254424480.0,-462560835.0,-361007823.3333333,-438689556.6666667,573312900.0,138684620.0,-254424480.0,-462560835.0,-361007823.3333333,-438689556.6666667
205,20171106,61000,61000,59100,59800,89623,-0.016447368421052655,35486,21.73,1.69,2752,1.34,800,-1858229600,839092200,1019256400,0.0777726671523451,1.0032894736842106,1.020066889632107,0.9882943143812709,1.020066889632107,0.8075526441462954,0.9936856098371551,1.016142735768904,1.0366646441882639,1.0351990767455281,1.0618683318782463,0.6123462694725335,0.861366202936159,0.9637031975229721,1.5049422819716065,1.3556753960412637,2782129700.0,-1245098320.0,-459819040.0,-184918925.0,-198427806.66666666,-308351950.8333333,-1740183000.0,40209800.0,-393190980.0,-520723445.0,-388795113.3333333,-450031703.3333333,-1096003000.0,40209800.0,-393190980.0,-520723445.0,-388795113.3333333,-450031703.3333333
206,20171107,59600,60500,59300,59900,68257,0.0016722408026756952,35486,21.77,1.69,2752,1.34,800,-558461800,-732384800,1290846600,0.0776297683610684,0.9966555183946488,1.010016694490818,0.989983305509182,0.994991652754591,0.761601374647133,0.9953472914589565,1.0145663956639566,1.0329367132264184,1.0367208007615312,1.0626376713037566,0.602298116257646,0.6561520078595585,0.7534775078292911,1.1477062800979276,1.0368838342082647,-1571477000.0,-889855480.0,-499765960.0,-252269490.0,-215644175.0,-304871879.1666667,1299767800.0,-352716660.0,-363523720.0,-464298940.0,-363259656.6666667,-455992813.3333333,271590200.0,-352716660.0,-363523720.0,-464298940.0,-363259656.6666667,-455992813.3333333
207,20171108,59400,61300,59400,61300,123690,0.023372287145241977,35486,22.27,1.73,2752,1.31,800,-957781200,-2710166100,3729528200,0.07768298244604788,0.991652754590985,1.0,0.9690048939641109,0.9690048939641109,1.8121218336580864,1.0159098442161087,1.0321602963461862,1.0505569837189375,1.0602479100605362,1.0862534886811677,1.2272367379255742,1.118237146917683,1.3524462449361172,2.0320594103703646,1.8664751249824578,-1977781300.0,-932582540.0,-806687470.0,-405108965.0,-258029730.0,-325160580.0,-399319400.0,-973377160.0,-433521260.0,-392163955.0,-369263211.6666667,-460012088.3333333,2438681600.0,-973377160.0,-433521260.0,-392163955.0,-369263211.6666667,-460012088.3333333
208,20171109,61500,61700,60300,61200,92341,-0.0016313213703099683,35486,22.24,1.72,2752,1.31,800,-622960600,65715300,517382500,0.07733813078283407,1.00326264274062,1.0081699346405228,0.9852941176470589,1.0049019607843137,0.7465518635297922,1.00990099009901,1.0234113712374582,1.0437452033768226,1.0581522678808137,1.0833296455281674,0.952181104245894,0.8059465186873879,1.0069424187620324,1.5049663841784122,1.3857564320084659,2775881400.0,-896156180.0,-845093930.0,-430597615.0,-230288113.33333334,-320250497.5,334820600.0,-823095960.0,-395483930.0,-359204250.0,-392975246.6666667,-468294839.1666667,-3212145700.0,-823095960.0,-395483930.0,-359204250.0,-392975246.6666667,-468294839.1666667
209,20171110,60800,61500,60200,61200,66500,0.0,35486,22.24,1.72,2752,1.31,800,1678651700,-1192931700,-477107000,0.07733813078283407,0.9934640522875817,1.0049019607843137,0.9836601307189542,0.9934640522875817,0.7201568100843613,1.008569545154911,1.0172872340425532,1.0402855685874555,1.0576646120168212,1.0821005481228267,0.7549766014018724,0.584231204447537,0.7397091441398351,1.0781423526201022,0.9970072291769793,-1258647000.0,-746135020.0,-1005220080.0,-413326705.0,-237274595.0,-330009630.8333333,2301612300.0,-463756300.0,-162535840.0,-420016910.0,-367549866.6666667,-445380480.8333333,-994489500.0,-463756300.0,-162535840.0,-420016910.0,-367549866.6666667,-445380480.8333333
210,20171113,60500,61400,60100,60400,37134,-0.013071895424836555,35486,21.95,1.7,2752,1.32,800,165430700,-481964400,285094300,0.07744874932499844,0.988562091503268,1.0165562913907285,0.9950331125827815,1.0016556291390728,0.558406015037594,0.993421052631579,0.9985121507687221,1.0240759579518481,1.0434782608695652,1.0667608618862592,0.4786271466944386,0.3316358881936767,0.418422582695194,0.6034150294227253,0.5623967059491694,710967300.0,-1010346340.0,-1127722330.0,-435227450.0,-235107601.66666666,-337218483.3333333,-1513221000.0,-59024240.0,-9407220.0,-426519345.0,-363289356.6666667,-430139546.6666667,762201300.0,-59024240.0,-9407220.0,-426519345.0,-363289356.6666667,-430139546.6666667
211,20171114,60200,61000,59100,61000,52620,0.009933774834437026,35486,22.17,1.72,2752,1.31,800,919461700,-1165310700,277180800,0.0775823197388466,0.9966887417218543,1.0,0.9688524590163935,0.9868852459016394,1.4170302148973986,0.9996722386102918,1.0066006600660067,1.0309278350515463,1.0531767955801106,1.0760591538529385,0.7067166283895403,0.5604293429812668,0.6028582492593162,0.8534250804039307,0.7981809604565195,-683346300.0,-1096931520.0,-993393500.0,-522995215.0,-233994338.33333334,-346574853.3333333,754031000.0,236560460.0,-58078100.0,-312370120.0,-363501166.6666667,-407393694.1666667,-7913500.0,236560460.0,-58078100.0,-312370120.0,-363501166.6666667,-407393694.1666667
212,20171115,60600,60900,59600,60300,66081,-0.011475409836065542,35486,21.91,1.7,2752,1.33,800,-610983700,-433676600,1043517400,0.07759014366424992,0.9934426229508196,1.0099502487562189,0.988391376451078,1.0049751243781095,1.2558152793614594,0.9914501808615587,0.9953780125453945,1.0171206882010626,1.040612057063967,1.0625862727246027,1.0499847462151546,0.8072312557948628,0.7547650389626707,1.0611251053133601,1.0000702470109393,731634100.0,-641633620.0,-787108080.0,-523038295.0,-233643908.33333334,-347992739.1666667,-1530445400.0,305919960.0,-333728600.0,-338370930.0,-381713425.0,-410665954.1666667,766336600.0,305919960.0,-333728600.0,-338370930.0,-381713425.0,-410665954.1666667
213,20171116,60100,60700,59700,60500,42372,0.0033167495854062867,35486,21.98,1.7,2752,1.32,800,-466483400,-630038400,1094830600,0.07734304129589244,0.9966832504145937,1.0033057851239668,0.9867768595041322,0.9933884297520661,0.6412130567031371,0.9970336189848384,0.9976912928759895,1.0179187347522503,1.0435532557136697,1.065062715469816,0.8003566207164903,0.5652622268706335,0.4890841388162345,0.6798766855717412,0.644486889371982,-196361800.0,-780784360.0,-838470270.0,-574969310.0,-236144008.33333334,-346088446.6666667,144500300.0,337215400.0,-242940280.0,-301193085.0,-400113093.3333333,-414264936.6666667,51313200.0,337215400.0,-242940280.0,-301193085.0,-400113093.3333333,-414264936.6666667
214,20171117,60000,61500,60000,61300,103509,0.013223140495867813,35486,22.27,1.73,2752,1.31,800,-538743400,-2298735600,2838094000,0.07768298244604788,0.9917355371900827,1.00326264274062,0.9787928221859706,0.9787928221859706,2.4428632115548004,1.0098846787479407,1.0100510792552315,1.027747506077626,1.0569269231874479,1.0780075325703065,1.7153382651234936,1.394761274013747,1.180893099677536,1.6403056460961347,1.5681370144737066,-1668697200.0,-1001945140.0,-874040080.0,-687416630.0,-252360636.66666666,-354778324.1666667,-72260000.0,-106263620.0,-285009960.0,-269717220.0,-412225471.6666667,-419757605.0,1743263400.0,-106263620.0,-285009960.0,-269717220.0,-412225471.6666667,-419757605.0
215,20171120,61300,62000,60600,61500,91887,0.0032626427406199365,35486,22.35,1.73,2752,1.3,800,864368000,-1164425800,303127800,0.07740492255362355,1.0,1.008130081300813,0.9853658536585366,0.9967479674796748,0.8877199084137611,1.0095206828627707,1.0105159382188629,1.0274830841199565,1.0596140592694694,1.0804479906302613,1.2888498018060477,1.2343916033374933,1.0296235123533082,1.4310967271685195,1.3855138284494224,1134309800.0,-1138437420.0,-1074391880.0,-767105460.0,-274468876.6666667,-356166032.5,1403111400.0,33523840.0,-12750200.0,-202970590.0,-405482465.0,-416415062.5,-2534966200.0,33523840.0,-12750200.0,-202970590.0,-405482465.0,-416415062.5
216,20171121,62100,62300,61100,62000,67479,0.008130081300812941,35486,22.53,1.75,2752,1.29,800,489501600,-606571100,57983800,0.07767421216156235,1.0097560975609756,1.0048387096774194,0.9854838709677419,1.0016129032258065,0.7343693884880342,1.0143979057591623,1.015228426395939,1.0323869786029474,1.0671868724539562,1.0880692620433474,0.9086171794208893,0.9074478256835208,0.7565440403615724,1.0403648423009857,1.014765675959675,557854700.0,-1026689500.0,-1061810510.0,-780788235.0,-281550921.6666667,-359010900.8333333,-374866400.0,-52468180.0,92046140.0,-135738790.0,-391740008.3333333,-410278841.6666667,-245144000.0,-52468180.0,92046140.0,-135738790.0,-391740008.3333333,-410278841.6666667
217,20171122,62000,62200,60700,61100,40825,-0.014516129032258074,35486,22.2,1.72,2752,1.31,800,-319859300,-85099900,404350200,0.07747747876622656,1.0,1.0180032733224222,0.9934533551554828,1.0147299509001637,0.605003037982187,0.9970626631853786,1.0008190008190008,1.014613085353703,1.051001978154296,1.0711781206171107,0.589833907394993,0.6178603643143831,0.4621181935904518,0.6277578932962786,0.6148149700605566,521471200.0,-956974160.0,-799303890.0,-802995680.0,-274898320.0,-359457380.8333333,-809360900.0,5756700.0,155838330.0,-138841465.0,-393380143.3333333,-405095430.0,346366400.0,5756700.0,155838330.0,-138841465.0,-393380143.3333333,-405095430.0
218,20171123,60800,62600,60800,62500,73096,0.022913256955810146,35486,22.71,1.76,2752,1.28,800,2094425200,-1978571700,-40451600,0.0774988987434283,0.9950900163666121,1.0016,0.9728,0.9728,1.7904715248009797,1.0132944228274967,1.0215756783262504,1.033228632831873,1.074160006874624,1.0943632994323902,0.9699678340534401,1.1394490750627821,0.8179722019707383,1.114893720867804,1.095798820715029,-1893471800.0,-1226680820.0,-1003732590.0,-924413260.0,-291393376.6666667,-377032134.1666667,2414284500.0,517938420.0,427576910.0,16046490.0,-359144091.6666667,-385613129.1666667,-444801800.0,517938420.0,427576910.0,16046490.0,-359144091.6666667,-385613129.1666667
219,20171124,62600,63000,61800,62900,57564,0.006399999999999961,35486,22.86,1.77,2752,1.27,800,508516200,-1372178800,870131200,0.07742782068794898,1.0016,1.0015898251192368,0.9825119236883942,0.9952305246422893,0.7875123125752436,1.014516129032258,1.0252648736756316,1.035305736153403,1.0797974306886784,1.099954824324915,0.8699384314993759,0.9100063708666434,0.6501413191101273,0.8726414975161157,0.8615800323693701,606392900.0,-1041369460.0,-1021657300.0,-1013438690.0,-312964331.6666667,-386396798.3333333,-1585909000.0,727390340.0,310563360.0,74013760.0,-343870960.0,-381932867.5,910582800.0,727390340.0,310563360.0,74013760.0,-343870960.0,-381932867.5
220,20171127,63200,63400,61400,61600,58220,-0.020667726550079535,35486,22.38,1.74,2752,1.3,800,-97050700,70210000,88292500,0.07774798970226734,1.0047694753577106,1.0292207792207793,0.9967532467532467,1.025974025974026,1.0113960113960114,0.9932279909706546,1.0021148527737107,1.010167267956707,1.0567246111619395,1.0761548428423764,0.9795278346075158,0.890686648726465,0.6566011136956369,0.874689882222852,0.8714819796551918,1442388800.0,-794442300.0,-966439860.0,-1047081095.0,-308099100.0,-374798256.6666667,-605566900.0,535106600.0,284315220.0,137454000.0,-343622276.6666667,-392259053.3333333,-781838700.0,535106600.0,284315220.0,137454000.0,-343622276.6666667,-392259053.3333333
221,20171128,61200,62800,61200,62500,71435,0.014610389610389518,35486,22.71,1.76,2752,1.28,800,-268214800,-1471503100,1740220900,0.0774988987434283,0.9935064935064936,1.0048,0.9792,0.9792,1.2269838543455858,1.006117192530586,1.0142810775722169,1.0227458681066928,1.070938999314599,1.0905918278319033,1.1860762436076244,1.0622810304728254,0.8866252821320213,1.0612920223207831,1.065946634773571,-1541713100.0,-967428700.0,-997059100.0,-995226300.0,-329682510.0,-382750002.5,-171164100.0,383563320.0,165547570.0,53734735.0,-345408728.3333333,-401489158.3333333,1651928400.0,383563320.0,165547570.0,53734735.0,-345408728.3333333,-401489158.3333333
222,20171129,62500,62500,61300,61500,39078,-0.016000000000000014,35486,22.35,1.73,2752,1.3,800,398966700,-50438800,-349142900,0.07740492255362355,1.0,1.016260162601626,0.9967479674796748,1.016260162601626,0.5470427661510464,0.9887459807073955,0.9961127308066083,1.0055591890124265,1.0528418169367724,1.0720044158447481,0.6526204687484344,0.6054239966535754,0.5338240175728343,0.5794555587134084,0.5829797163746046,1421064300.0,-960496480.0,-958735320.0,-872921700.0,-325569470.0,-379302256.6666667,667181500.0,527328520.0,266542610.0,-33592995.0,-332781365.0,-396688119.1666667,-2089363800.0,527328520.0,266542610.0,-33592995.0,-332781365.0,-396688119.1666667
223,20171130,62400,62900,61000,61200,38122,-0.004878048780487809,35486,22.24,1.72,2752,1.31,800,393362200,-283167800,-110181400,0.07733813078283407,1.0146341463414634,1.0277777777777777,0.9967320261437909,1.0196078431372548,0.9755361072726342,0.9880529544720698,0.9901310467561883,0.9995916700694161,1.046780124861028,1.0656296704731778,0.7208634780405341,0.594527576553886,0.5481969551643858,0.5646345792394619,0.5689242903028146,-232729000.0,-621415700.0,-924048260.0,-881259265.0,-333938033.3333333,-381438171.6666667,-5604500.0,187115920.0,352527170.0,54793445.0,-310529461.6666667,-386048147.5,238961500.0,187115920.0,352527170.0,54793445.0,-310529461.6666667,-386048147.5
224,20171201,60900,61000,59700,60300,46793,-0.014705882352941124,35486,21.91,1.7,2752,1.33,800,-249707700,12765900,283811800,0.07759014366424992,0.9950980392156863,1.0116086235489221,0.9900497512437811,1.0099502487562189,1.2274539635905777,0.981764897427548,0.9771511910549344,0.9852941176470589,1.0307692307692307,1.049030125547276,0.9224003343215795,0.800565954774944,0.7054437347074458,0.6918079216464535,0.7005621804516906,295933700.0,-344426760.0,-692898110.0,-783469095.0,-328566033.3333333,-377023805.0,-643069900.0,35471140.0,381430740.0,48210390.0,-302986286.6666667,-379668135.8333333,393993200.0,35471140.0,381430740.0,48210390.0,-302986286.6666667,-379668135.8333333
225,20171204,60600,61200,60000,60200,48949,-0.0016583747927031434,35486,21.88,1.7,2752,1.33,800,-862010800,186345200,693845600,0.07769652868755557,1.0049751243781095,1.0166112956810631,0.9966777408637874,1.0066445182724253,1.046075267668241,0.9846254497873732,0.9775901266645015,0.9833387781770663,1.0283566791937138,1.0462590157286447,1.0015058700286852,0.9038501664632423,0.7612881351714528,0.7260401844382456,0.7380544316839645,173579300.0,-321199720.0,-557821010.0,-816106445.0,-333316501.6666667,-381605118.3333333,-612303100.0,-117520880.0,208792860.0,98021330.0,-286431961.6666667,-362670334.1666667,410033800.0,-117520880.0,208792860.0,98021330.0,-286431961.6666667,-362670334.1666667
226,20171205,60200,60900,59900,60500,49556,0.004983388704318914,35486,21.98,1.7,2752,1.32,800,-936872400,-259879000,1196751400,0.07734304129589244,1.0,1.006611570247934,0.9900826446280991,0.9950413223140496,1.01240066191342,0.9960487323016134,0.9848608171902979,0.9877551020408163,1.0324819386768302,1.0504536049657807,1.113627987667305,0.94637898701011,0.7821023617262878,0.7355419679413775,0.7463760712638836,-446224200.0,-78874900.0,-523151800.0,-792481155.0,-330070138.3333333,-381051571.6666667,-74861600.0,-251252400.0,66155460.0,79100800.0,-291839415.0,-366414481.6666667,502905800.0,-251252400.0,66155460.0,79100800.0,-291839415.0,-366414481.6666667
227,20171206,61400,61400,59500,59500,32425,-0.016528925619834656,35486,21.62,1.68,2752,1.34,800,280659400,-234472100,-46783300,0.07770582551100427,1.0148760330578512,1.0319327731092438,1.0,1.0319327731092438,0.6543102752441682,0.9860788863109049,0.971111473804472,0.9728580771746239,1.0146657571623465,1.0322095645636962,0.7511177002015335,0.6293208187284323,0.5514521431377584,0.4811373389284252,0.49004963720457856,25406900.0,-115681560.0,-538089020.0,-668696455.0,-331854731.6666667,-382066412.5,1217531800.0,-274913860.0,126207330.0,141022830.0,-288082043.3333333,-357998028.3333333,-1243534700.0,-274913860.0,126207330.0,141022830.0,-288082043.3333333,-357998028.3333333
228,20171207,59400,60900,59400,60100,70673,0.010084033613445342,35486,21.84,1.69,2752,1.33,800,1161152600,-1091482100,-69658500,0.07738095500093677,0.9983193277310924,1.0133111480865225,0.9883527454242929,0.9883527454242929,2.1795836545875096,0.9996673320026613,0.9847615926593478,0.9835529007446199,1.0239663789186733,1.041639585770614,1.422587320246703,1.3781383149868862,1.2244979286470452,1.0416863193641959,1.0700014749052258,-857010000.0,-277344420.0,-449380060.0,-726556325.0,-351712896.6666667,-388193786.6666667,880493200.0,-121355780.0,32880070.0,230228490.0,-250602520.0,-334290010.0,-22875200.0,-121355780.0,32880070.0,230228490.0,-250602520.0,-334290010.0
229,20171208,60000,60500,58800,59300,40577,-0.01331114808652245,35486,21.55,1.67,2752,1.35,800,-597384700,224441700,372353000,0.07749419754453159,0.9983361064891847,1.0202360876897134,0.9915682967959528,1.0118043844856661,0.5741513732259844,0.989652870493992,0.9774188231415857,0.9719718079003442,1.0099920517769956,1.0271066077769118,0.8377446527376332,0.8183684664843454,0.719198507614798,0.5995233599430277,0.6161303555715608,1315923800.0,-235009260.0,-289718010.0,-655687655.0,-338725695.0,-372651985.0,-1758537300.0,-190891180.0,-77710020.0,116426670.0,-251999535.0,-338622419.1666667,442011500.0,-190891180.0,-77710020.0,116426670.0,-251999535.0,-338622419.1666667
230,20171211,59000,60000,58800,60000,39203,0.01180438448566612,35486,21.8,1.69,2752,1.33,800,-226242700,-71882200,298124900,0.07752293840460821,0.9949409780775716,1.0,0.98,0.9833333333333333,0.966138452818099,1.002004008016032,0.991571641051066,0.9837678307919331,1.0213924984395393,1.0387362042847867,0.8433146613662372,0.8221916021232731,0.6935736122512526,0.57837059505649,0.6031421764253304,-296323900.0,-286654740.0,-303927230.0,-635183545.0,-337184171.6666667,-346255153.3333333,371142000.0,-63737560.0,-90629220.0,96843000.0,-252171730.0,-360106956.6666667,-74228100.0,-63737560.0,-90629220.0,96843000.0,-252171730.0,-360106956.6666667
231,20171212,59400,60300,59000,59600,27941,-0.00666666666666671,35486,21.66,1.68,2752,1.34,800,-401970700,237208500,164774200,0.07756232444819541,0.99,1.011744966442953,0.9899328859060402,0.9966442953020134,0.7127260668826365,0.998324958123953,0.9897044171371637,0.9783322390019698,1.014065335753176,1.0313797877249655,0.6626774626575404,0.6448166123184643,0.5053604452945193,0.41390241644292197,0.435784010777236,309090700.0,-187237240.0,-133056070.0,-565057585.0,-333227273.3333333,-335975504.1666667,-175728000.0,43242780.0,-104004810.0,30771380.0,-267633021.66666666,-360518966.6666667,-133350700.0,43242780.0,-104004810.0,30771380.0,-267633021.66666666,-360518966.6666667
232,20171213,59500,62800,59500,62800,102663,0.05369127516778516,35486,22.82,1.77,2752,1.27,800,2246256000,-3841935500,1618319900,0.07756353991790156,0.9983221476510067,1.0,0.947452229299363,0.947452229299363,3.6742779428080596,1.0404241219350563,1.04059652029826,1.028749283315587,1.0671500184089042,1.0858633160905462,1.8263732979431218,2.0660613159133994,1.7973733484948358,1.4925302975087422,1.59255587976601,-4079144000.0,-908729920.0,-512205740.0,-735470530.0,-397316533.3333333,-369315910.8333333,2648226700.0,436362100.0,80724120.0,173633365.0,-227645933.33333334,-333933523.3333333,1453545700.0,436362100.0,80724120.0,173633365.0,-227645933.33333334,-333933523.3333333
233,20171214,62800,63500,59500,59500,107088,-0.052547770700636987,35486,21.62,1.68,2752,1.34,800,-981700000,475155200,473656500,0.07770582551100427,1.0,1.0672268907563025,1.0,1.0554621848739496,1.043102188714532,0.9877158034528553,0.9887005649717514,0.9754897942454299,1.0106729326501147,1.0282850394607983,1.6865739340792258,1.8924554843178973,1.7743270346778142,1.5325777239457636,1.64953090540667,4317090700.0,-595402460.0,-436373440.0,-680210850.0,-393951741.6666667,-368321477.5,-3227956000.0,7791580.0,-56782100.0,147872535.0,-241542853.33333334,-335242673.3333333,-1144663400.0,7791580.0,-56782100.0,147872535.0,-241542853.33333334,-335242673.3333333
234,20171215,61300,64100,60900,64100,166447,0.07731092436974785,35486,23.29,1.81,2752,1.25,800,4110139300,-6586918600,2652059400,0.07771575537911297,1.030252100840336,1.0,0.9500780031201248,0.9563182527301092,1.554301135514717,1.0473856209150327,1.0584544253632762,1.048499223030997,1.0869319466425502,1.1064441887226697,1.8771851076595496,2.4280329442381134,2.6211692562563926,2.3340912001750076,2.526494581802207,-7062073800.0,-1957674520.0,-1096341890.0,-894620000.0,-504273468.3333333,-421011518.3333333,5091839300.0,949296380.0,379202600.0,380316670.0,-162922373.33333334,-297869246.6666667,2178402900.0,949296380.0,379202600.0,380316670.0,-162922373.33333334,-297869246.6666667
235,20171218,64100,65100,63400,64700,86335,0.009360374414976613,35486,23.51,1.82,2752,1.24,800,3060731300,-1351066600,-1709408300,0.07741386867086718,1.0,1.0061823802163834,0.9799072642967542,0.990726429675425,0.5186936382151676,1.0411972964274219,1.0604818882150466,1.0555510237376622,1.095217943292425,1.1151327128576354,0.8801180082940177,1.1942736835115948,1.3655534457547003,1.2061414231728358,1.3067244305074406,5235852000.0,-2213511400.0,-1250083070.0,-903952040.0,-517209173.3333333,-435214893.3333333,-1049408000.0,1606691180.0,771476810.0,490134835.0,-101168740.0,-266535484.16666666,-4361467700.0,1606691180.0,771476810.0,490134835.0,-101168740.0,-266535484.16666666
236,20171219,64700,65200,62200,63100,62824,-0.02472952086553326,35486,22.93,1.78,2752,1.27,800,-371469700,789309200,-419098500,0.07762756089794028,1.0,1.0332805071315372,0.9857369255150554,1.0253565768621236,0.7276770718711993,1.0041374920432846,1.0298677982699527,1.028524857375713,1.0665990534144691,1.0863701578192253,0.5979172258102586,0.8533828867010063,0.9973535775916128,0.8712051875149074,0.948876767026341,2140375800.0,-2103091260.0,-1145164250.0,-834158025.0,-508457010.0,-428354145.8333333,-3432201000.0,1612791380.0,828017080.0,447086270.0,-102732150.0,-266333243.33333334,1290309800.0,1612791380.0,828017080.0,447086270.0,-102732150.0,-266333243.33333334
